Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Luxembourg,LUX,..,4.24047231674194,3.69939088821411,3.85569000244141,3.76792001724243,3.40244603157043,3.48645997047424,3.66211009025574,3.73954010009766,3.83822989463806,4.63915252685547,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Macao SAR, China",MAC,..,3.31438994407654,2.05048990249634,2.04853010177612,3.00247001647949,3.09952998161316,2.70642995834351,2.72878003120422,3.05862998962402,6.36032009124756,5.25031995773315,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Madagascar,MDG,..,2.4386899471283,1.77693998813629,2.3812301158905,2.21011996269226,2.68719005584717,2.70137405395508,2.84409999847412,3.01338386535645,3.25443387031555,3.19807553291321,3.13901996612549
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Malawi,MWI,2.24734997749329,3.60612988471985,3.72170996665955,3.32569003105164,3.85398006439209,3.28257989883423,2.76899003982544,3.32295989990234,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Malaysia,MYS,..,5.9716100692749,5.48120021820068,5.02935981750488,4.70381021499634,4.34598445892334,4.18488502502441,4.13194847106934,3.97953963279724,4.52045011520386,4.27081727981567,3.50554943084717
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Maldives,MDV,..,5.73720693588257,3.95450043678284,3.88979530334473,4.64490175247192,4.46996402740479,3.87273144721985,3.932044506073,4.20936489105225,5.79496765136719,4.48475170135498,4.58087491989136
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Mali,MLI,..,2.97156000137329,3.28465008735657,3.64819002151489,3.80152010917664,3.09477996826172,3.78976988792419,3.55817008018494,3.55504989624023,3.95445990562439,4.36370992660522,4.03505516052246
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Malta,MLT,3.83141994476318,5.14647483825684,7.57927989959717,7.00420999526978,5.02398014068604,5.10766983032227,4.55917978286743,4.95746278762817,4.93738985061646,5.76572179794312,5.62880754470825,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Marshall Islands,MHL,..,..,..,..,..,..,15.106164932251,15.1581830978394,9.91648006439209,13.779447555542,15.0798463821411,6.97757005691528
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Mauritania,MRT,..,..,2.29354000091553,2.55796432495117,2.82956600189209,1.94405996799469,..,..,1.7844500541687,1.77161002159119,1.74553000926971,1.2807799577713
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Mauritius,MUS,3.17034006118774,3.76910996437073,3.56775999069214,4.81514978408813,4.75847005844116,4.88207006454468,4.87887001037598,4.67447996139526,4.54195022583008,4.35243988037109,4.67440986633301,4.84420013427734
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Mexico,MEX,2.32498002052307,3.99243998527527,4.69605016708374,5.25747013092041,5.22942018508911,4.90681982040405,4.51821994781494,4.2542200088501,..,4.62572002410889,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Micronesia, Fed. Sts.",FSM,..,6.70687007904053,12.3438835144043,12.2281684875488,13.6465101242065,13.5126600265503,12.4164171218872,9.69704532623291,10.2259912490845,10.5392160415649,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Moldova,MDA,..,4.48639011383057,5.90975522994995,6.33806991577148,5.80568695068359,5.67208003997803,5.71016979217529,5.53887987136841,6.22576999664307,6.6012601852417,5.82405996322632,5.81344938278198
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Monaco,MCO,..,1.25536000728607,1.33440005779266,1.02195000648499,..,1.37092995643616,1.45792996883392,..,1.15890002250671,..,1.4237300157547,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Mongolia,MNG,..,5.55037021636963,5.24104022979736,5.42825603485107,4.38715648651123,5.20043277740479,4.31822395324707,3.99742722511292,3.65236973762512,4.66345500946045,3.34389615058899,4.25839233398438
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Morocco,MAR,4.51048994064331,..,..,5.48276042938232,5.13336896896362,5.08530187606812,4.73564958572388,4.96022701263428,5.00325679779053,6.28459882736206,5.60131072998047,5.76820802688599
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Mozambique,MOZ,..,..,6.1153302192688,6.49390125274658,6.01083421707153,5.86503982543945,5.50555992126465,5.45218992233276,6.2863941192627,6.64256286621094,7.02751064300537,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Myanmar,MMR,..,..,1.84381175041199,2.01199841499329,2.2456042766571,2.15808844566345,2.32633996009827,2.15748000144958,2.13986992835999,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Namibia,NAM,..,6.901780128479,8.59541702270508,8.99440288543701,9.53063583374023,10.3148307800293,9.70867252349854,9.62228679656982,9.32253170013428,9.27799892425537,10.0280256271362,9.3588924407959
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Nauru,NRU,..,..,..,5.73714113235474,6.71445369720459,6.66896867752075,6.78900289535522,5.88931941986084,6.22442197799683,6.48257207870483,6.51978445053101,8.32575798034668
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Nepal,NPL,..,2.9751501083374,3.20268630981445,3.48599410057068,3.29425358772278,3.47711229324341,3.52892374992371,3.66440558433533,3.48568081855774,4.21106672286987,3.95612215995789,3.64921307563782
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Netherlands,NLD,5.22878980636597,4.58512020111084,5.52655982971191,5.458899974823,5.34815979003906,5.47959995269775,5.17509984970093,5.35764980316162,5.15986013412476,5.42381000518799,5.13583135604858,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,New Zealand,NZL,..,5.60442399978638,5.88868808746338,5.80923318862915,5.70862293243408,5.5042839050293,5.27020978927612,5.18380880355835,5.17202997207642,5.66732311248779,5.54056978225708,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Nicaragua,NIC,..,3.00160002708435,..,4.08329010009766,4.07842016220093,4.08115005493164,4.35768985748291,4.47379589080811,4.59991979598999,4.58156108856201,4.08665704727173,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Niger,NER,2.07436990737915,2.5650200843811,3.68952989578247,5.10368013381958,4.48669004440308,2.95843005180359,2.57818007469177,3.457279920578,3.52622723579407,3.81920099258423,3.82175827026367,4.10143089294434
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Norway,NOR,6.31036996841431,6.45934009552002,7.43906021118164,7.64403009414673,7.52334976196289,7.98444986343384,7.84598016738892,7.59563016891479,7.8645601272583,8.3728199005127,5.04169225692749,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Oman,OMN,2.83892011642456,3.20023989677429,4.35383987426758,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Pakistan,PAK,2.51680994033813,1.83782005310059,2.49343991279602,2.46592998504639,2.6500198841095,2.41721177101135,2.13665676116943,2.33216953277588,2.21491765975952,2.05718231201172,1.6874612569809,1.97444903850555
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Palau,PLW,..,8.01797962188721,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Panama,PAN,..,4.75968980789185,..,2.81682801246643,3.02929472923279,3.07834720611572,2.97704124450684,2.91199088096619,3.09329414367676,3.62220096588135,3.26910948753357,3.88723993301392
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Papua New Guinea,PNG,..,..,..,..,..,..,1.96493005752563,1.8748300075531,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Paraguay,PRY,1.04070997238159,4.2302098274231,2.67871189117432,2.59655904769897,3.33377814292908,3.4349799156189,3.09062075614929,3.29619598388672,3.48983025550842,3.93615007400513,3.41070008277893,3.63540124893188
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Peru,PER,..,3.22802996635437,3.29729008674622,3.69599008560181,3.96933007240295,3.81316995620728,3.93130993843079,3.71392011642456,3.822429895401,4.24804019927979,3.97350001335144,3.89409995079041
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Philippines,PHL,..,3.16440010070801,..,2.93371725082397,3.5185170173645,3.03422427177429,3.97115445137024,3.86405324935913,3.3557915687561,3.87667298316956,3.88108062744141,3.58021211624146
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Poland,POL,..,4.9839301109314,5.021240234375,4.9665699005127,4.81700992584229,4.6591100692749,4.57464981079102,4.60506010055542,4.67881011962891,4.85265016555786,4.9414005279541,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Portugal,PRT,3.56972002983093,5.16384983062744,5.2709698677063,5.12400007247925,4.88554000854492,4.7709059715271,5.0156102180481,4.67515993118286,4.63002014160156,4.87656021118164,4.71190643310547,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Puerto Rico,PRI,..,..,6.48108005523682,6.07265996932983,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Qatar,QAT,..,3.72598004341125,4.07384014129639,3.60535001754761,..,..,2.96745991706848,..,2.80378007888794,3.2336699962616,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Romania,ROU,..,2.86862993240356,3.06800007820129,3.12508010864258,3.10695004463196,3.02559995651245,3.11820006370544,3.31918001174927,3.56695008277893,3.58926010131836,3.2530517578125,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Russian Federation,RUS,..,2.93979001045227,3.76382994651794,4.01387977600098,3.83402991294861,3.76044011116028,4.68990993499756,4.67819976806641,3.50932550430298,3.70146751403809,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Rwanda,RWA,..,3.43430995941162,4.74213981628418,4.19639015197754,3.64708995819092,3.43478989601135,3.12472009658813,3.07375001907349,3.23868060112,3.33394289016724,5.59065008163452,4.75224018096924
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Samoa,WSM,..,3.63095998764038,4.61486053466797,5.21744775772095,4.61519002914429,4.34968376159668,3.96231913566589,4.26097393035889,4.39581727981567,4.48100519180298,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,San Marino,SMR,..,..,..,..,3.44286584854126,3.3372015953064,3.36997008323669,3.55516004562378,3.37969994544983,3.4246199131012,3.10892009735107,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sao Tome and Principe,STP,..,..,5.93969011306763,3.7490599155426,3.86459994316101,5.17303991317749,5.03636980056763,5.23510980606079,5.89931058883667,5.0152382850647,5.51617622375488,5.15598058700562
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Saudi Arabia,SAU,..,5.90983009338379,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Senegal,SEN,..,2.46335005760193,5.68656015396118,5.72021007537842,5.45637989044189,5.11309003829956,4.62496995925903,4.85822010040283,5.44944429397583,5.68851089477539,5.58935451507568,5.64111423492432
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Serbia,SRB,..,..,..,3.92698001861572,3.78640007972717,3.63470005989075,3.71016001701355,3.58231997489929,3.61647009849548,3.56221008300781,3.29965996742249,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Seychelles,SYC,..,3.97916483879089,3.61677002906799,3.95247006416321,5.05932998657227,4.32328987121582,4.23536539077759,4.03930521011353,4.05055141448975,4.89120054244995,5.62358999252319,4.74013519287109
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sierra Leone,SLE,..,4.94936990737915,2.37981009483337,2.66290998458862,3.21786284446716,2.91133999824524,4.66086006164551,6.98963022232056,7.4470100402832,8.80955028533936,9.44223976135254,3.04676365852356
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Singapore,SGP,..,3.32130002975464,2.85435009002686,2.92436671257019,2.86309337615967,2.87320590019226,2.75753688812256,2.85647010803223,2.72968006134033,2.68744993209839,2.83360004425049,2.38862919807434
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Slovak Republic,SVK,..,3.86468005180359,4.06895017623901,4.21589994430542,4.57843017578125,3.90078997612,3.93220996856689,3.95290994644165,4.27319002151489,4.76467990875244,4.39646053314209,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Slovenia,SVN,..,6.13048267364502,5.4057297706604,5.29169988632202,4.90953016281128,4.79266977310181,4.78053998947144,4.93455982208252,4.8964900970459,5.38651990890503,5.6695818901062,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Somalia,SOM,..,..,..,..,..,..,0.127174034714699,0.234450966119766,0.270661741495132,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,South Africa,ZAF,4.69767999649048,4.90881013870239,5.35071992874146,5.48977994918823,5.48285007476807,5.4442400932312,5.59867000579834,5.64401006698608,5.92770004272461,6.18336009979248,6.56205987930298,6.18347978591919
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,South Sudan,SSD,..,..,1.02450001239777,1.23246002197266,1.46555995941162,1.56539225578308,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Spain,ESP,3.63358998298645,4.16604995727539,4.34961986541748,4.30150985717773,4.28457021713257,4.22544002532959,4.20552015304565,4.1794900894165,4.23021984100342,4.89986991882324,4.58532047271729,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sri Lanka,LKA,2.41092991828918,..,1.5645899772644,1.85859000682831,2.10998010635376,3.22929000854492,2.59316992759705,1.98781001567841,..,1.5554107427597,1.50754845142365,1.19978594779968
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Kitts and Nevis,KNA,..,4.74038982391357,3.26205849647522,2.84990429878235,2.549880027771,3.12435936927795,3.15901589393616,3.15738606452942,2.98651361465454,3.10357975959778,2.7765998840332,4.02642965316772
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Lucia,LCA,..,..,3.87657999992371,3.89142990112305,3.8806300163269,5.21076011657715,3.63334321975708,3.33577990531921,3.27884006500244,3.61721992492676,..,4.19757986068726
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,St. Vincent and the Grenadines,VCT,..,7.32787990570068,..,..,4.95615243911743,5.45266008377075,5.37975978851318,5.22358989715576,..,5.46375846862793,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sudan,SDN,..,1.01217997074127,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Suriname,SUR,..,..,..,..,5.51823854446411,5.64051914215088,5.45861291885376,4.92259359359741,..,5.32032108306885,3.80620574951172,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Sweden,SWE,5.2121901512146,6.740149974823,7.61120986938477,7.57372999191284,7.4439001083374,7.61861991882324,7.56883001327515,7.64084005355835,7.63851022720337,7.92561006546021,6.67996120452881,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Switzerland,CHE,4.39194011688232,4.65878009796143,4.91392993927002,4.93057012557983,4.99559020996094,4.98163986206055,5.01765012741089,4.93008995056152,5.01438999176025,5.29163980484009,5.04434299468994,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tajikistan,TJK,..,2.32871007919312,..,..,4.96774005889893,5.73094129562378,5.54471778869629,5.38508749008179,5.56805467605591,5.96092224121094,5.53748321533203,5.44674062728882
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tanzania,TZA,2.13807010650635,..,4.63769435882568,3.38488006591797,4.19486570358276,4.10196733474731,4.4305100440979,3.69953989982605,3.59683632850647,3.23097252845764,3.11515331268311,3.23824501037598
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Thailand,THA,..,5.25345993041992,3.82439851760864,3.91917753219604,3.86397624015808,3.76761746406555,3.46532154083252,3.19769406318665,3.02221417427063,3.1531708240509,2.98618507385254,2.61348009109497
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Timor-Leste,TLS,..,..,5.68140316009521,7.66009426116943,6.29548788070679,6.01923704147339,5.2086181640625,4.88148260116577,4.17656230926514,3.66002678871155,2.97449803352356,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Togo,TGO,..,2.88529992103577,3.25525999069214,3.52083992958069,3.75931000709534,3.68649005889893,3.7605299949646,4.09168004989624,4.20166826248169,4.09133672714233,4.23118162155151,3.79811930656433
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tonga,TON,..,4.87807989120483,..,..,..,..,5.05922508239746,4.96945524215698,5.27322959899902,4.86051654815674,4.92703914642334,5.64619207382202
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Trinidad and Tobago,TTO,3.65412998199463,2.75565004348755,2.67376279830933,2.57133078575134,3.14850950241089,3.76715040206909,3.30224180221558,3.21678996086121,3.59864854812622,4.20677995681763,3.00878000259399,2.64007568359375
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tunisia,TUN,5.79086017608643,6.20196008682251,..,..,6.22044992446899,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Turkiye,TUR,..,..,4.34481000900269,4.41258001327515,4.32219982147217,4.62773990631104,4.32368993759155,4.30003976821899,4.45403003692627,4.00860977172852,2.84528303146362,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Turkmenistan,TKM,..,..,..,..,..,..,..,..,3.19200992584229,3.77977991104126,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Turks and Caicos Islands,TCA,..,4.71883010864258,2.93595004081726,2.94255042076111,3.09325003623962,2.97956204414368,2.78401732444763,2.7437698841095,2.50508999824524,2.92456269264221,3.2556300163269,3.28576993942261
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Tuvalu,TUV,7.55418014526367,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Uganda,UGA,..,2.461669921875,1.87114000320435,1.91472005844116,2.32152009010315,2.13789010047913,2.25363993644714,2.13052010536194,2.30828070640564,2.57222175598145,2.63593602180481,2.56105017662048
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Ukraine,UKR,..,4.02293014526367,6.41989994049072,5.87493991851807,5.7425684928894,5.00977993011475,5.41707992553711,5.3199200630188,5.44129991531372,5.38231992721558,5.74071836471558,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,3.86020994186401,3.98417997360229,3.89549994468689,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,United Kingdom,GBR,4.05552005767822,4.0147500038147,5.52683019638062,5.59841012954712,5.55358982086182,5.41511011123657,5.43125009536743,5.19807004928589,5.24871015548706,5.49770021438599,5.32736825942993,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,United States,USA,..,6.08564949035645,6.22925806045532,6.12920570373535,4.94678020477295,4.80666017532349,5.12287998199463,4.92889022827148,4.98727989196777,5.43544006347656,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Uruguay,URY,..,2.42254996299744,4.23892021179199,4.26735019683838,4.20636987686157,4.36420011520386,4.41787004470825,4.61359977722168,4.64130020141602,4.54306983947754,4.41334009170532,4.3697338104248
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Uzbekistan,UZB,..,..,5.74190998077393,5.71323013305664,5.49453353881836,5.41523742675781,5.0333194732666,4.83589315414429,6.29534673690796,4.94803667068481,5.36828899383545,5.28354120254517
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Vanuatu,VUT,..,7.0036301612854,..,5.18195009231567,5.60338020324707,..,4.5334300994873,..,1.77407002449036,2.17358994483948,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Venezuela, RB",VEN,2.44671010971069,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Viet Nam,VNM,..,..,4.52833986282349,3.54012298583984,3.4166042804718,3.46906995773315,3.41865658760071,3.29537010192871,3.08499836921692,3.21652889251709,2.94788694381714,2.89813446998596
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,West Bank and Gaza,PSE,..,..,4.89467000961304,..,4.66321992874146,4.98296022415161,4.72153997421265,..,..,..,5.43442010879517,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,"Yemen, Rep.",YEM,..,9.64552021026611,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Zambia,ZMB,..,1.78819000720978,3.71820712089539,..,4.62433004379272,3.74792003631592,3.72964000701904,4.73974990844727,4.41824007034302,3.94964814186096,3.10643219947815,3.58259510993958
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Zimbabwe,ZWE,12.4542598724365,..,5.99597978591919,6.13835000991821,..,..,5.81877994537354,2.05048990249634,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Africa Eastern and Southern,AFE,..,3.60612988471985,4.68991708755493,4.7172999382019,4.74350023269653,4.69199991226196,4.82044506072998,4.73974990844727,4.54195022583008,4.35243988037109,4.63225483894348,3.90622544288635
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Africa Western and Central,AFW,..,2.5650200843811,3.02971005439758,2.91422998905181,3.19542145729065,2.89910006523132,3.53558993339539,3.07154297828674,3.10023534297943,3.40395033359527,3.2829704284668,2.92844331264496
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Caribbean small states,CSS,4.21664500236511,3.86956000328064,4.46242141723633,4.29359543323516,4.30185985565185,4.54088020324707,4.28120589256287,4.31529986858368,4.38114428520202,4.91213750839233,4.32000994682312,4.07994532585144
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Central Europe and the Baltics,CEB,..,4.9839301109314,4.53844022750854,4.48657989501953,4.81700992584229,4.65749979019165,4.07527017593384,4.24356985092163,4.27319002151489,4.72159004211426,5.00158405303955,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Early-demographic dividend,EAR,..,3.90509998798371,4.42167997360229,4.08329010009766,3.96933007240295,3.88637781143188,3.93130993843079,3.75143003463745,3.48775553703308,4.10229253768921,3.88108062744141,3.6928540468216
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,East Asia & Pacific,EAS,..,4.17209994792938,3.76031994819641,3.56207001209259,3.58360004425049,3.56997132301331,3.44198906421661,3.31080508232117,3.3557915687561,3.61649155616761,3.29784345626831,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,East Asia & Pacific (excluding high income),EAP,..,4.20893001556396,3.76743745803833,3.54012298583984,3.58360004425049,3.56997132301331,3.44198906421661,3.24653208255768,3.08499836921692,3.53199052810669,3.01688218116761,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,..,4.20893001556396,3.76743745803833,3.54012298583984,3.58360004425049,3.56997132301331,3.44198906421661,3.24653208255768,3.08499836921692,3.53199052810669,3.01688218116761,3.20184195041656
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Euro area,EMU,4.55725002288819,5.21905994415283,5.33834981918335,5.20261502265931,5.026859998703,4.8159499168396,4.91657495498657,4.93455982208252,5.00662994384765,5.38651990890503,4.98649978637695,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Europe & Central Asia,ECS,..,4.38873505592347,4.93538999557495,4.92579507827759,4.90953016281128,4.83923006057739,4.78053998947144,4.67667984962464,4.65441513061523,4.86263990402222,5.00158405303955,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Europe & Central Asia (excluding high income),ECA,..,3.46928000450134,4.05822992324829,4.04196643829346,3.91208434104919,3.96209001541138,4.32368993759155,4.30003976821899,4.05669510364532,4.38912677764892,4.43917083740234,..
"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,..,3.50838994979858,4.20151996612549,4.07005310058594,4.11714208126068,4.29491496086121,4.1994800567627,4.17266488075256,3.95437002182007,4.43442010879517,4.49264764785767,..
